Scenario,Class,SubClass,Resource,Model,FIPS Code,Price Offered,Production,Production Unit
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45031,48,1837.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45033,48,426.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45033,48,447.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45033,48,498,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45035,48,353.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45035,48,370.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45035,48,412.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45041,48,503.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45041,48,528,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45041,48,587.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45043,48,78.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45043,48,82.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45043,48,91.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45049,48,783.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45049,48,821.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45049,48,913.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45051,48,284.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45051,48,298.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45051,48,331.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45053,48,101.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45053,48,106.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45053,48,118.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45055,48,157,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45055,48,164.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45055,48,183.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45057,48,32.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45057,48,33.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45057,48,37.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45061,48,1274.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45061,48,1336.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45061,48,1486.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45063,48,212.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45063,48,222.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45063,48,247.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45067,48,150.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45067,48,157.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45067,48,175.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45069,48,798.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45069,48,838.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45069,48,931.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45071,48,57.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45071,48,60.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45071,48,67.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45075,48,2413.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45075,48,2532.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45075,48,2816.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45079,48,240.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45079,48,252.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45079,48,281.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45081,48,21,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45081,48,22.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45081,48,24.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45085,48,747.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45085,48,784.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45085,48,871.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45089,48,750.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45089,48,787.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45089,48,876,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45091,48,251.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45091,48,264.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45091,48,293.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47005,48,15.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47005,48,16.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47005,48,18.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47017,48,1376.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47017,48,1444.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47017,48,1606.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47023,48,231.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47023,48,242.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47023,48,269.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47031,48,12.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47031,48,13.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47031,48,15,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47033,48,2215.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47033,48,2324.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47033,48,2584.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47045,48,1192.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47045,48,1251.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47045,48,1391.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47047,48,1674.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47047,48,1756.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47047,48,1953.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47051,48,192.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47051,48,201.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47051,48,224.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47053,48,1403.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47053,48,1472.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47053,48,1637.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47055,48,105.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47055,48,110.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47055,48,122.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47069,48,667.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47069,48,700,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47069,48,778.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47071,48,20.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47071,48,21.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47071,48,23.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47075,48,3738.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47075,48,3922.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47075,48,4361.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47077,48,97.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47077,48,102,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47077,48,113.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47079,48,71.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47079,48,74.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47079,48,82.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47095,48,324.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47095,48,340.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47095,48,378.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47097,48,1969,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47097,48,2066,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47097,48,2297.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47103,48,557.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47103,48,584.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47103,48,650.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47109,48,346.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47109,48,363.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47109,48,404.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47113,48,1078.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47113,48,1131.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47113,48,1257.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47131,48,78,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47131,48,81.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47131,48,91,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47149,48,17.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47149,48,18.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47149,48,20.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47157,48,555.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47157,48,582.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47157,48,648.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47167,48,1209.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47167,48,1269.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47167,48,1411.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47183,48,26.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47183,48,27.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47183,48,31,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48001,48,15.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48001,48,16.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48001,48,18.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48003,48,2693.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48003,48,657.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48003,48,447.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48007,48,201.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48007,48,49.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48007,48,33.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48009,48,863.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48009,48,210.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48009,48,143.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48011,48,3870.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48011,48,945.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48011,48,643.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48013,48,886.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48013,48,216.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48013,48,147.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48015,48,404.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48015,48,98.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48015,48,67.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48017,48,6729.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48017,48,1643.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48017,48,1118.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48021,48,104.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48021,48,25.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48021,48,17.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48023,48,1756.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48023,48,429,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48023,48,291.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48025,48,3344.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48025,48,817,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48025,48,555.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48027,48,677.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48027,48,165.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48027,48,112.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48029,48,395.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48029,48,96.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48029,48,65.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48033,48,1913.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48033,48,467.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48033,48,317.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48035,48,75.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48035,48,18.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48035,48,12.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48037,48,209.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48037,48,220.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48037,48,244.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48039,48,1120.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48039,48,273.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48039,48,186.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48041,48,570.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48041,48,598.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48041,48,666,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48043,48,68,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48043,48,16.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48043,48,11.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48045,48,3005.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48045,48,734.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48045,48,499.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48047,48,124.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48047,48,30.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48047,48,20.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48049,48,226.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48049,48,55.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48049,48,37.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48051,48,2622.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48051,48,640.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48051,48,435.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48055,48,301.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48055,48,73.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48055,48,50.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48057,48,3849,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48057,48,940.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48057,48,639.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48059,48,288.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48059,48,70.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48059,48,47.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48061,48,9410.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48061,48,2298.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48061,48,1563.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48065,48,14704,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48065,48,3591.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48065,48,2443,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48069,48,6630.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48069,48,1619.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48069,48,1101.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48075,48,4788,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48075,48,1169.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48075,48,795.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48077,48,229.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48077,48,56.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48077,48,38.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48079,48,10830.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48079,48,2645.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48079,48,1799.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48081,48,771,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48081,48,188.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48081,48,128.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48083,48,521.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48083,48,127.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48083,48,86.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48085,48,110.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48085,48,26.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48085,48,18.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48087,48,7089,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48087,48,1731.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48087,48,1177.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48089,48,2468.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48089,48,603,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48089,48,410.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48093,48,319.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48093,48,77.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48093,48,53,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48095,48,3124.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48095,48,763.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48095,48,519.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48097,48,17.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48097,48,4.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48097,48,2.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48099,48,68.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48099,48,16.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48099,48,11.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48101,48,1501.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48101,48,366.8,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48101,48,249.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48103,48,17.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48103,48,4.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48103,48,3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48105,48,39.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48105,48,9.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48105,48,6.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48107,48,19347.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48107,48,4725.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48107,48,3214.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48109,48,673.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48109,48,164.5,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48109,48,111.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48111,48,2315.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48111,48,565.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48111,48,384.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48113,48,252.6,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48113,48,61.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48113,48,42,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48115,48,27554.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48115,48,6730.2,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48115,48,4578.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48117,48,1316,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48117,48,321.4,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48117,48,218.7,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48119,48,560.3,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48119,48,136.9,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48119,48,93.1,dt
mature-market low,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48121,48,81.4,dt
